movieId,title,genres,Year,Movies,Genre
6862,Out of Time (2003),Crime|Drama|Thriller,2003,Out of Time,Crime
6863,School of Rock (2003),Comedy|Musical,2003,School of Rock,Comedy
6864,"Concert for George, The (2003)",Documentary|Musical,2003,"Concert for George, The",Documentary
6867,"Station Agent, The (2003)",Comedy|Drama,2003,"Station Agent, The",Comedy
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,2003,Wonderland,Crime
6869,Bus 174 (Ã”nibus 174) (2002),Crime|Documentary,2002,Bus 174 (Ã”nibus 174),Crime
6870,Mystic River (2003),Crime|Drama|Mystery,2003,Mystic River,Crime
6873,Intolerable Cruelty (2003),Comedy|Romance,2003,Intolerable Cruelty,Comedy
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,2003,Kill Bill: Vol. 1,Action
6876,"Flower of Evil, The (Fleur du mal, La) (2003)",Drama,2003,"Flower of Evil, The (Fleur du mal, La)",Drama
6879,Runaway Jury (2003),Drama|Thriller,2003,Runaway Jury,Drama
6880,"Texas Chainsaw Massacre, The (2003)",Horror,2003,"Texas Chainsaw Massacre, The",Horror
6881,Pieces of April (2003),Comedy|Drama,2003,Pieces of April,Comedy
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,2002,Returner (Ritaanaa),Action
6883,Sylvia (2003),Drama|Romance,2003,Sylvia,Drama
6884,Veronica Guerin (2003),Crime|Drama|Thriller,2003,Veronica Guerin,Crime
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,2003,In the Cut,Crime
6886,Beyond Borders (2003),Drama|Romance|War,2003,Beyond Borders,Drama
6887,Radio (2003),Drama,2003,Radio,Drama
6888,Scary Movie 3 (2003),Comedy|Horror,2003,Scary Movie 3,Comedy
6889,Brother Bear (2003),Adventure|Animation|Children,2003,Brother Bear,Adventure
6890,Elephant (2003),Drama,2003,Elephant,Drama
6893,"Italian Job, The (1969)",Action|Comedy|Crime,1969,"Italian Job, The",Action
6896,Shoah (1985),Documentary|War,1985,Shoah,Documentary
6898,Sweet Sixteen (2002),Drama,2002,Sweet Sixteen,Drama
6900,Black Sunday (1977),Action|Drama|Thriller,1977,Black Sunday,Action
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,2002,Interstate 60,Adventure
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,2002,"Eye, The (Gin gwai) (Jian gui)",Thriller
6910,Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973),Horror,1973,Kronos (a.k.a. Captain Kronos: Vampire Hunter),Horror
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,1941,You'll Never Get Rich,Comedy
6914,Preaching to the Perverted (1997),Comedy|Drama,1997,Preaching to the Perverted,Comedy
6918,"Unvanquished, The (Aparajito) (1957)",Drama,1957,"Unvanquished, The (Aparajito)",Drama
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,1970,"Cercle Rouge, Le (Red Circle, The)",Crime
6921,Man of Marble (Czlowiek z Marmuru) (1977),Drama,1977,Man of Marble (Czlowiek z Marmuru),Drama
6923,Sherlock Holmes and the Voice of Terror (1942),Crime|Mystery|War,1942,Sherlock Holmes and the Voice of Terror,Crime
6924,Sherlock Holmes Faces Death (1943),Crime|Mystery,1943,Sherlock Holmes Faces Death,Crime
6925,Sherlock Holmes in Washington (1943),Crime|Mystery,1943,Sherlock Holmes in Washington,Crime
6926,"Solid Gold Cadillac, The (1956)",Comedy,1956,"Solid Gold Cadillac, The",Comedy
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,2003,"Human Stain, The",Drama
6932,Shattered Glass (2003),Crime|Drama,2003,Shattered Glass,Crime
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,2003,"Matrix Revolutions, The",Action
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,2003,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup)",Documentary
6936,Elf (2003),Children|Comedy|Fantasy,2003,Elf,Children
6938,Billabong Odyssey (2003),Documentary,2003,Billabong Odyssey,Documentary
6940,In My Skin (Dans ma Peau) (2002),Drama,2002,In My Skin (Dans ma Peau),Drama
6942,Love Actually (2003),Comedy|Drama|Romance,2003,Love Actually,Comedy
6944,Father of the Bride (1991),Comedy,1991,Father of the Bride,Comedy
6945,My Architect: A Son's Journey (2003),Documentary,2003,My Architect: A Son's Journey,Documentary
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,2003,Looney Tunes: Back in Action,Action
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,2003,Master and Commander: The Far Side of the World,Adventure
6948,Tupac: Resurrection (2003),Documentary,2003,Tupac: Resurrection,Documentary
6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,2003,"Big Empty, The",Comedy
6950,"Missing, The (2003)",Adventure|Thriller|Western,2003,"Missing, The",Adventure
6951,"Cat in the Hat, The (2003)",Children|Comedy,2003,"Cat in the Hat, The",Children
6952,Gothika (2003),Horror|Thriller,2003,Gothika,Horror
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,2003,21 Grams,Crime
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,2003,"Barbarian Invasions, The (Les invasions barbares)",Comedy
6957,Bad Santa (2003),Comedy|Crime,2003,Bad Santa,Comedy
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,2003,"Haunted Mansion, The",Children
6959,Timeline (2003),Action|Adventure|Sci-Fi,2003,Timeline,Action
6961,Damage (Fatale) (1992),Drama,1992,Damage (Fatale),Drama
6963,Devil's Playground (2002),Documentary,2002,Devil's Playground,Documentary
6964,Dance with a Stranger (1985),Crime|Drama|Thriller,1985,Dance with a Stranger,Crime
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,1990,Darkman,Action
6967,Dead of Night (1945),Horror|Mystery,1945,Dead of Night,Horror
6970,Desk Set (1957),Comedy|Romance,1957,Desk Set,Comedy
6971,Europa (Zentropa) (1991),Drama|Thriller,1991,Europa (Zentropa),Drama
6973,Final Analysis (1992),Drama|Romance|Thriller,1992,Final Analysis,Drama
6974,"Freshman, The (1990)",Comedy|Crime,1990,"Freshman, The",Comedy
6975,Funny Games (1997),Drama|Horror|Thriller,1997,Funny Games,Drama
6977,New Jack City (1991),Action|Crime|Drama,1991,New Jack City,Action
6979,WarGames (1983),Drama|Sci-Fi|Thriller,1983,WarGames,Drama
6980,Mr. Hobbs Takes a Vacation (1962),Comedy,1962,Mr. Hobbs Takes a Vacation,Comedy
6981,"Ordet (Word, The) (1955)",Drama,1955,"Ordet (Word, The)",Drama
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,1952,Forbidden Games (Jeux interdits),Drama
6983,Jane Eyre (1944),Drama|Romance,1944,Jane Eyre,Drama
6984,"Tale of Two Cities, A (1935)",Drama,1935,"Tale of Two Cities, A",Drama
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,1928,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La)",Drama
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama,1925,Ben-Hur: A Tale of the Christ,Adventure
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,1920,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",Crime
6988,Broken Blossoms or The Yellow Man and the Girl (1919),Drama|Romance,1919,Broken Blossoms or The Yellow Man and the Girl,Drama
6989,Gorky Park (1983),Crime|Drama|Thriller,1983,Gorky Park,Crime
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,1978,The Great Train Robbery,Action
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance,1984,"Greystoke: The Legend of Tarzan, Lord of the Apes",Adventure
6992,Guarding Tess (1994),Comedy|Drama,1994,Guarding Tess,Comedy
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,1986,Hannah and Her Sisters,Comedy
6994,"Hard Way, The (1991)",Action|Comedy,1991,"Hard Way, The",Action
6995,Hercules in New York (1970),Action|Comedy|Fantasy,1970,Hercules in New York,Action
6996,Highlander II: The Quickening (1991),Action|Sci-Fi,1991,Highlander II: The Quickening,Action
6997,Hoffa (1992),Crime|Drama,1992,Hoffa,Crime
6999,Housesitter (1992),Comedy|Romance,1992,Housesitter,Comedy
7000,Hudson Hawk (1991),Action|Adventure|Comedy,1991,Hudson Hawk,Action
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,1978,Invasion of the Body Snatchers,Horror
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,1990,Kindergarten Cop,Action
7005,King Ralph (1991),Comedy,1991,King Ralph,Comedy
7006,Knight Moves (1992),Mystery|Thriller,1992,Knight Moves,Mystery
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,1991,"Last Boy Scout, The",Action
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,1972,Last Tango in Paris (Ultimo tango a Parigi),Drama
7009,Lorenzo's Oil (1992),Drama,1992,Lorenzo's Oil,Drama
7010,"Lover, The (Amant, L') (1992)",Drama|Romance,1992,"Lover, The (Amant, L')",Drama
7012,Mr. Destiny (1990),Comedy|Fantasy,1990,Mr. Destiny,Comedy
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,1955,"Night of the Hunter, The",Drama
7015,Only the Lonely (1991),Comedy|Romance,1991,Only the Lonely,Comedy
7016,Over the Top (1987),Action|Drama,1987,Over the Top,Action
7017,Passenger 57 (1992),Action|Thriller,1992,Passenger 57,Action
7018,Presumed Innocent (1990),Crime|Drama|Thriller,1990,Presumed Innocent,Crime
7019,Project X (1987),Comedy|Drama,1987,Project X,Comedy
7020,Proof (1991),Comedy|Drama|Romance,1991,Proof,Comedy
7021,Pure Luck (1991),Comedy|Crime,1991,Pure Luck,Comedy
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,2000,Battle Royale (Batoru rowaiaru),Action
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,1993,"Wedding Banquet, The (Xi yan)",Comedy
7025,"Midnight Clear, A (1992)",Drama|War,1992,"Midnight Clear, A",Drama
7026,Summer School (1987),Comedy,1987,Summer School,Comedy
7027,Silverado (1985),Action|Western,1985,Silverado,Action
7028,Quick Change (1990),Comedy|Crime,1990,Quick Change,Comedy
7030,Radio Flyer (1992),Drama,1992,Radio Flyer,Drama
7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller,1993,"Real McCoy, The",Action
7032,Revenge (1990),Drama|Romance|Thriller,1990,Revenge,Drama
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance,1987,"Secret of My Succe$s, The (a.k.a. The Secret of My Success)",Comedy
7034,Show Me Love (Fucking Ã…mÃ¥l) (1998),Drama|Romance,1998,Show Me Love (Fucking Ã…mÃ¥l),Drama
7035,Streets of Fire (1984),Action|Romance,1984,Streets of Fire,Action
7036,Teen Wolf (1985),Comedy|Fantasy,1985,Teen Wolf,Comedy
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama,1991,High Heels (Tacones lejanos),Comedy
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,2000,Things You Can Tell Just by Looking at Her,Drama
7039,Thunderheart (1992),Crime|Mystery|Thriller,1992,Thunderheart,Crime
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,1985,To Live and Die in L.A.,Action
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama,1962,Vivre sa vie: Film en douze tableaux (My Life to Live),Drama
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,1990,Wild at Heart,Crime
7045,"Witches, The (1990)",Children|Fantasy,1990,"Witches, The",Children
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,1987,"Witches of Eastwick, The",Comedy
7047,Year of the Dragon (1985),Action|Crime|Drama,1985,Year of the Dragon,Action
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,1997,Nothing to Lose,Action
7050,Follow the Fleet (1936),Comedy|Musical|Romance,1936,Follow the Fleet,Comedy
7051,"What's New, Pussycat (1965)",Comedy,1965,"What's New, Pussycat",Comedy
7052,Mary of Scotland (1936),Drama,1936,Mary of Scotland,Drama
7053,Roberta (1935),Comedy|Musical|Romance,1935,Roberta,Comedy
7054,Little Women (1949),Drama,1949,Little Women,Drama
7055,Swing Time (1936),Comedy|Musical|Romance,1936,Swing Time,Comedy
7056,"Public Enemy, The (1931)",Action|Crime|Drama,1931,"Public Enemy, The",Action
7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance,1935,"Midsummer Night's Dream, A",Comedy
7058,Life with Father (1947),Comedy,1947,Life with Father,Comedy
7059,National Velvet (1944),Children|Drama,1944,National Velvet,Children
7060,Jesus Christ Superstar (1973),Drama|Musical,1973,Jesus Christ Superstar,Drama
7061,Dark Victory (1939),Drama|Romance,1939,Dark Victory,Drama
7062,Birdman of Alcatraz (1962),Drama,1962,Birdman of Alcatraz,Drama
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,1972,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",Adventure
7064,Beauty and the Beast (La belle et la bÃªte) (1946),Drama|Fantasy,1946,Beauty and the Beast (La belle et la bÃªte),Drama
7065,"Birth of a Nation, The (1915)",Drama|War,1915,"Birth of a Nation, The",Drama
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,1965,Juliet of the Spirits (Giulietta degli spiriti),Comedy
7068,Last Year at Marienbad (L'AnnÃ©e derniÃ¨re Ã  Marienbad) (1961),Drama|Mystery|Romance,1961,Last Year at Marienbad (L'AnnÃ©e derniÃ¨re Ã  Marienbad),Drama
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,1971,"Macbeth (a.k.a. Tragedy of Macbeth, The)",Drama
7070,Red River (1948),Action|Adventure|Western,1948,Red River,Action
7071,"Woman Under the Influence, A (1974)",Drama,1974,"Woman Under the Influence, A",Drama
7072,Stagecoach (1939),Action|Drama|Romance|Western,1939,Stagecoach,Action
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,1964,"Shot in the Dark, A",Comedy
7074,"Navigator, The (1924)",Comedy,1924,"Navigator, The",Comedy
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,1956,"Court Jester, The",Adventure
7076,Bullitt (1968),Action|Crime|Drama|Thriller,1968,Bullitt,Action
7078,Jezebel (1938),Drama,1938,Jezebel,Drama
7079,"Hunchback of Notre Dame, The (1939)",Drama,1939,"Hunchback of Notre Dame, The",Drama
7080,42nd Street (1933),Drama|Musical|Romance,1933,42nd Street,Drama
7081,I'm No Angel (1933),Comedy,1933,I'm No Angel,Comedy
7082,That Touch of Mink (1962),Comedy|Romance,1962,That Touch of Mink,Comedy
7083,Sweet Dreams (1985),Drama,1985,Sweet Dreams,Drama
7084,"Play It Again, Sam (1972)",Comedy|Romance,1972,"Play It Again, Sam",Comedy
7085,Send Me No Flowers (1964),Comedy|Romance,1964,Send Me No Flowers,Comedy
7086,Pygmalion (1938),Comedy|Drama,1938,Pygmalion,Comedy
7087,"Passage to India, A (1984)",Adventure|Drama,1984,"Passage to India, A",Adventure
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,1959,Black Orpheus (Orfeu Negro),Drama
7089,Amarcord (1973),Comedy|Drama,1973,Amarcord,Comedy
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,2002,Hero (Ying xiong),Action
7091,Horse Feathers (1932),Comedy,1932,Horse Feathers,Comedy
7092,Anna Karenina (1935),Drama|Romance,1935,Anna Karenina,Drama
7093,"Front Page, The (1974)",Comedy,1974,"Front Page, The",Comedy
7095,Looking for Mr. Goodbar (1977),Drama,1977,Looking for Mr. Goodbar,Drama
7097,"Girl From Paris, A (hirondelle a fait le printemps, Une) (2001)",Comedy|Drama,2001,"Girl From Paris, A (hirondelle a fait le printemps, Une)",Comedy
7099,NausicaÃ¤ of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,1984,NausicaÃ¤ of the Valley of the Wind (Kaze no tani no Naushika),Adventure
7100,CrissCross (1992),Drama,1992,CrissCross,Drama
7101,Doc Hollywood (1991),Comedy|Romance,1991,Doc Hollywood,Comedy
7102,Dragnet (1987),Comedy|Crime|Drama,1987,Dragnet,Comedy
7104,1941 (1979),Comedy|War,1979,1941,Comedy
7106,Black and White in Color (Noirs et blancs en couleur) (1976),Drama|War,1976,Black and White in Color (Noirs et blancs en couleur),Drama
7107,Foul Play (1978),Comedy|Thriller,1978,Foul Play,Comedy
7112,Accident (1967),Crime|Drama,1967,Accident,Crime
7114,"Collector, The (1965)",Drama|Horror|Thriller,1965,"Collector, The",Drama
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller,1975,Deep Red (Profondo rosso),Horror
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,1955,Diabolique (Les diaboliques),Horror
7118,Wings of Honneamise (Ã”ritsu uchÃ»gun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War,1987,Wings of Honneamise (Ã”ritsu uchÃ»gun Oneamisu no tsubasa),Animation
7119,Crazy People (1990),Comedy,1990,Crazy People,Comedy
7121,Adam's Rib (1949),Comedy|Romance,1949,Adam's Rib,Comedy
7122,King of Hearts (1966),Comedy|Drama|War,1966,King of Hearts,Comedy
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi,1991,Naked Lunch,Drama
7124,Grass (1999),Documentary,1999,Grass,Documentary
7126,"Killing of a Chinese Bookie, The (1976)",Comedy|Crime|Drama|Film-Noir|Musical,1976,"Killing of a Chinese Bookie, The",Comedy
7128,Things to Come (1936),Sci-Fi,1936,Things to Come,Sci-Fi
7129,Queen of Hearts (1989),Comedy|Drama|Romance,1989,Queen of Hearts,Comedy
7130,Darling (1965),Drama,1965,Darling,Drama
7131,"Summer Place, A (1959)",Drama,1959,"Summer Place, A",Drama
7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance,1935,"Night at the Opera, A",Comedy
7133,Metalstorm: The Destruction of Jared-Syn (1983),Action|Adventure|Sci-Fi,1983,Metalstorm: The Destruction of Jared-Syn,Action
7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller,1960,Shoot the Piano Player (Tirez sur le pianiste),Crime
7136,Stolen Kisses (Baisers volÃ©s) (1968),Comedy|Drama|Romance,1968,Stolen Kisses (Baisers volÃ©s),Comedy
7137,"Cooler, The (2003)",Comedy|Drama|Romance,2003,"Cooler, The",Comedy
7139,In America (2002),Drama|Romance,2002,In America,Drama
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,2003,"Last Samurai, The",Action
7147,Big Fish (2003),Drama|Fantasy|Romance,2003,Big Fish,Drama
7149,Something's Gotta Give (2003),Comedy|Drama|Romance,2003,Something's Gotta Give,Comedy
7150,Stuck on You (2003),Comedy,2003,Stuck on You,Comedy
7151,Girl with a Pearl Earring (2003),Drama|Romance,2003,Girl with a Pearl Earring,Drama
7152,"Statement, The (2003)",Drama|Thriller,2003,"Statement, The",Drama
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,2003,"Lord of the Rings: The Return of the King, The",Action
7154,Mona Lisa Smile (2003),Drama|Romance,2003,Mona Lisa Smile,Drama
7155,Calendar Girls (2003),Comedy,2003,Calendar Girls,Comedy
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,2003,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",Documentary
7157,"Hebrew Hammer, The (2003)",Comedy,2003,"Hebrew Hammer, The",Comedy
7158,House of Sand and Fog (2003),Drama,2003,House of Sand and Fog,Drama
7160,Monster (2003),Crime|Drama,2003,Monster,Crime
7161,Cheaper by the Dozen (2003),Children|Comedy,2003,Cheaper by the Dozen,Children
7162,Cold Mountain (2003),Drama|Romance|War,2003,Cold Mountain,Drama
7163,Paycheck (2003),Action|Sci-Fi|Thriller,2003,Paycheck,Action
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy,2003,Peter Pan,Action
7165,"Company, The (2003)",Drama|Musical,2003,"Company, The",Drama
7167,Japanese Story (2003),Drama,2003,Japanese Story,Drama
7169,Chasing Liberty (2004),Comedy|Romance,2004,Chasing Liberty,Comedy
7173,Along Came Polly (2004),Comedy|Romance,2004,Along Came Polly,Comedy
7175,Torque (2004),Action|Crime,2004,Torque,Action
7177,Osama (2003),Drama,2003,Osama,Drama
